Downloaded from wid.world on 02-05-2023 at 23:38:37
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1838;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1839;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1840;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1841;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1842;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1843;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1844;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1845;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1846;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1847;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1848;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1849;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1850;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1851;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1852;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1853;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1854;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1855;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1856;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1857;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1858;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1859;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1860;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1861;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1862;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1863;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1864;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1865;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1866;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1867;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1868;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1869;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1870;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1871;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1872;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1873;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1874;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1875;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1876;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1877;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1878;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1879;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1880;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1881;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1882;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1883;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1884;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1885;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1886;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1887;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1888;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1889;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1890;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1891;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1892;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1893;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1894;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1895;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1896;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1897;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1898;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1899;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1900;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1901;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1902;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1903;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1904;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1905;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1906;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1907;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1908;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1909;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1910;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1911;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1912;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1913;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1914;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1915;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1916;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1917;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1918;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1919;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1920;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1921;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1922;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1923;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1924;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1925;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1926;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1927;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1928;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1929;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1930;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1931;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1932;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1933;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1934;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1935;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1936;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1937;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1938;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1939;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1940;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1941;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1942;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1943;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1944;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1945;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1946;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1947;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1948;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1949;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1950;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1951;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1952;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1953;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1954;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1955;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1956;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1957;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1958;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1959;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1960;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1961;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1962;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1963;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1964;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1965;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1966;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1967;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1968;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1969;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1970;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1971;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1972;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1973;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1974;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1975;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1976;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1977;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1978;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1979;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1980;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1981;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1982;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1983;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1984;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1985;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1986;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1987;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1988;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1989;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1990;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1991;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1992;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1993;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1994;
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1995;0.2452
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1996;0.2439
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1997;0.2451
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.2462
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.2449
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.246
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.2472
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.2482
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.247
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.2494
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.2503
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.252
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.2481
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.2473
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.2475
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.2474
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.2444
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2448
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2451
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2435
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2439
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2464
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2477
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2478
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2477
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2477
Afghanistan;"shweal_p99p100_z_AF
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.2477
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1807;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1808;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1809;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1810;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1811;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1812;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1813;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1814;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1815;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1816;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1817;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1818;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1819;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1820;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1821;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1822;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1823;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1824;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1825;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1826;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1827;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1828;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1829;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1830;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1831;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1832;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1833;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1834;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1835;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1836;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1837;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1838;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1839;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1840;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1841;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1842;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1843;
Albania;"shweal_p99p100_z_AL
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1844;
